state	constituency	candidate_name	sex	age	category	partyname	partysymbol	general	postal	total	pct_of_total_votes	pct_of_polled_votes	totalvoters
Gujarat	Porbandar	JOSHI HARISH LILADHAR	M	36	GEN	IND	Battery Torch	987	37	1024	0.066527072	0.126443793	1539223
Gujarat	Porbandar	TUKADIA G.R.	M	60	GEN	IND	Basket containing Fruits	1696	8	1704	0.110705206	0.210410374	1539223
Gujarat	Porbandar	PATEL BUTANI RAJESHBHAI MAGANBHAI	M	41	GEN	IND	Kite	2864	4	2868	0.186327777	0.354141405	1539223
Gujarat	Porbandar	RATHOD CHANDULAL MOHANLAL	M	45	GEN	IND	Kettle	2996	13	3009	0.195488243	0.371552122	1539223
Gujarat	Porbandar	VAKIL VINZUDA RANJITBHAI NARANBHAI	M	55	SC	IND	Bat	4466	9	4475	0.290731103	0.552574193	1539223
Gujarat	Porbandar	None of the Above				NOTA	NOTA	16304	139	16443	1.068266262	2.030386024	1539223
Gujarat	Jamnagar	AHIR VIKRAMBHAI ARJANBHAI MADAM	M	56	GEN	INC	Hand	307836	1287	309123	21.01516569	36.24188692	1470952
Gujarat	Jamnagar	POONAMBEN HEMATBHAI MAADAM	F	39	GEN	BJP	Lotus	482451	1961	484412	32.93186997	56.79294303	1470952
Gujarat	Jamnagar	SAMA YUSUF	M	46	GEN	BSP	Elephant	8197	37	8234	0.559773534	0.965362322	1470952
Gujarat	Jamnagar	KASAMBHAI	M	57	GEN	RKEP	Gas Cylinder	1248	6	1254	0.085250912	0.147020203	1470952
Gujarat	Jamnagar	JHALA RAJENDRASINH	M	62	GEN	AAAP	Broom	4767	144	4911	0.333865415	0.575770508	1470952
Gujarat	Jamnagar	SAIYAD ABUBAKAR IBRAHIM	M	42	GEN	SP	Bicycle	934	6	940	0.063904193	0.110206532	1470952
Gujarat	Jamnagar	CHANDRAVIJAYSINH TAKHUBHA RANA	M	61	GEN	IND	Candles	861	15	876	0.059553269	0.102703108	1470952
Gujarat	Jamnagar	DALIT ASHOK NATHABHAI CHAVDA	M	30	SC	IND	Hat	733	11	744	0.050579489	0.087227297	1470952
Gujarat	Jamnagar	DALIT JITESH BABUBHAI RATHORE	M	29	SC	IND	Almirah	702	4	706	0.047996128	0.08277214	1470952
Gujarat	Jamnagar	DHANJIBHAI LALJIBHAI RANEVADIA	M	60	GEN	IND	Diesel Pump	770	7	777	0.052822934	0.09109625	1470952
Gujarat	Jamnagar	DHARAVIYA VALLABHBHAI	M	45	GEN	IND	HOCKEY & BALL	1032	11	1043	0.070906461	0.122282354	1470952
Gujarat	Jamnagar	NARIYA PRAVINBHAI VALLABHBHAI	M	47	GEN	IND	Kettle	1807	4	1811	0.123117546	0.212323435	1470952
Gujarat	Jamnagar	PADHIYAR LALJIBHAI KARABHAI	M	73	SC	IND	Harmonium	1177	11	1188	0.080764022	0.139282298	1470952
Gujarat	Jamnagar	PANDYA CHIRAGBHAI HARIOMBHAI	M	40	GEN	IND	Whistle	1535	6	1541	0.104762086	0.180668367	1470952
Gujarat	Jamnagar	BATHWAR NANJIBHAI	M	51	SC	IND	Auto- Rickshaw	3664	3	3667	0.249294335	0.429922715	1470952
Gujarat	Jamnagar	MAMAD HAJI BOLIM	M	40	GEN	IND	Kite	8594	2	8596	0.584383447	1.00780356	1470952
Gujarat	Jamnagar	MEMAN RAFIK ABUBAKAR POPATPUTRA	M	59	GEN	IND	Coconut	5808	3	5811	0.39505028	0.6812874	1470952
Gujarat	Jamnagar	VAGHER ALI ISHAK PALANI	M	32	GEN	IND	Pot	3943	3	3946	0.268261643	0.462632951	1470952
Gujarat	Jamnagar	VAGHER JAVIDBHAI OSMANBHAI NOLE	M	27	GEN	IND	Cup & Saucer	1245	2	1247	0.08477503	0.146199516	1470952
Gujarat	Jamnagar	VANIYA GANGAJIBHAI	M	49	SC	IND	Bat	783	12	795	0.054046631	0.093206588	1470952
Gujarat	Jamnagar	SACHADA HABIB ISHABHAI	M	57	GEN	IND	Pressure Cooker	816	3	819	0.055678227	0.096020372	1470952
Gujarat	Jamnagar	SUTHAR HANSABEN HARSUKHBHAI GORECHA	F	55	GEN	IND	CUTTING PLIERS	588	4	592	0.040246045	0.069406667	1470952
Gujarat	Jamnagar	SUMARA AMANDBHAI NOORMAMADBHAI SUMARA	M	64	GEN	IND	Balloon	759	1	760	0.05166722	0.089103153	1470952
Gujarat	Jamnagar	SODHA SALIMBHAI NURMAMADBHAI	M	50	GEN	IND	Ceiling Fan	885	0	885	0.060165118	0.103758277	1470952
Gujarat	Jamnagar	SANDHI MAMADBHAI HAJIBHAI SAFIA	M	53	GEN	IND	Battery Torch	1377	0	1377	0.093612844	0.161440845	1470952
Gujarat	Jamnagar	None of the Above				NOTA	NOTA	6543	45	6588	0.447873214	0.77238365	1470952
Gujarat	Junagadh	CHUDASAMA RAJESHBHAI NARANBHAI	M	31	GEN	BJP	Lotus	511017	2162	513179	34.54487686	54.46725092	1485543
Gujarat	Junagadh	PUNJABHAI BHIMABHAI VANSH	M	51	GEN	INC	Hand	375897	1450	377347	25.40128424	40.0504575	1485543
Gujarat	Junagadh	ATUL GOVINDBHAI SHEKHADA	M	45	GEN	AAAP	Broom	16567	107	16674	1.122417863	1.769727408	1485543
Gujarat	Junagadh	KADRI IBRAHIM SAIYED HUSEN	M	58	GEN	SP	Bicycle	2387	22	2409	0.162162926	0.255683899	1485543
Gujarat	Junagadh	SOLANKI HARIBHAI BOGHABHAI	M	45	GEN	BMUP	Cot	2538	27	2565	0.172664137	0.272241262	1485543
Gujarat	Junagadh	GADHIYA SOYEB HUSHENBHAI	M	26	GEN	IND	Kite	1871	20	1891	0.127293522	0.200704962	1485543
Gujarat	Junagadh	SAIYED ALTAF HUSAIN ABDULLAH MIYAN	M	50	GEN	IND	Coconut	2702	15	2717	0.182896086	0.288374078	1485543
Gujarat	Junagadh	HARILAL RANCHHODBHAI CHAUHAN	M	67	GEN	IND	Candles	7558	16	7574	0.509847241	0.803881216	1485543
Gujarat	Junagadh	None of the Above				NOTA	NOTA	16944	78	17022	1.145843641	1.806663065	1485543
Gujarat	Amreli	KACHHADIYA NARANBHAI BHIKHABHAI	M	58	GEN	BJP	Lotus	435132	1583	436715	29.38297205	53.94626805	1486286
Gujarat	Amreli	THUMMAR VIRJIBHAI KESHAVBHAI (VIRJIBHAI THUMMAR)	M	54	GEN	INC	Hand	279138	1345	280483	18.8714016	34.64733545	1486286
Gujarat	Amreli	DAFADA RAMJIBHAI NANJIBHAI	M	56	SC	BSP	Elephant	7774	48	7822	0.526278253	0.966231315	1486286
Gujarat	Amreli	CHAVADA MANUBHAI PARSHOTTMBHAI	M	52	GEN	JD(U)	Arrow	13706	97	13803	0.92869071	1.705048688	1486286
Gujarat	Amreli	RATHOD JIVANBHAI R.	M	30	SC	RPI(A)	Sewing Machine	1789	20	1809	0.121712779	0.223461065	1486286
Gujarat	Amreli	SANGANI VIJAYBHAI DINESHBHAI	M	33	GEN	YuS	Candles	1931	7	1938	0.130392132	0.239396099	1486286
Gujarat	Amreli	SUKHADIYA NATHALAL VALLABHBHAI	M	39	GEN	AAAP	Broom	15441	79	15520	1.044213563	1.917145232	1486286
Gujarat	Amreli	USMANBHAI P. MAGHARA	M	61	GEN	IND	Telephone	2210	6	2216	0.149096473	0.273736716	1486286
Gujarat	Amreli	JADAV MUSTAKBHAI	M	50	GEN	IND	Gas Cylinder	1539	14	1553	0.104488638	0.191838051	1486286
Gujarat	Amreli	DHIMECHA NARESHBHAI NANJIBHAI	M	42	GEN	IND	Coconut	2053	9	2062	0.138735075	0.254713497	1486286
Gujarat	Amreli	NATHABHAI DAYABHAI TOTA	M	34	GEN	IND	Ceiling Fan	4023	9	4032	0.271280225	0.498062473	1486286
Gujarat	Amreli	MEHULBHAI HIMATBHAI SUKHADIA	M	34	GEN	IND	Television	3433	6	3439	0.231382116	0.424810725	1486286
Gujarat	Amreli	RAMANI SURESHBHAI DHIRUBHAI	M	38	GEN	IND	Shuttle	10108	6	10114	0.680488143	1.249356113	1486286
Gujarat	Amreli	VALODARA VRAJLAL JIVABHAI	M	73	SC	IND	Auto- Rickshaw	8163	4	8167	0.549490475	1.008848268	1486286
Gujarat	Amreli	None of the Above				NOTA	NOTA	19065	78	19143	1.287975531	2.364684999	1486286
Gujarat	Bhavnagar	GITA CHETAN PAUNDA (ADVOCATE GITABA JADEJA)	F	39	GEN	BSP	Elephant	9298	47	9345	0.586065746	1.01793172	1594531
Gujarat	Bhavnagar	DR. BHARATIBEN DHIRUBHAI SHIYAL	F	50	GEN	BJP	Lotus	547080	2449	549529	34.46336258	59.85906901	1594531
Gujarat	Bhavnagar	RATHOD PRAVINBHAI JINABHAI	M	43	GEN	INC	Hand	252901	1140	254041	15.93202014	27.67216608	1594531
Gujarat	Bhavnagar	DR. KANUBHAI V. KALSARIA	M	60	GEN	AAAP	Broom	49117	423	49540	3.106869669	5.396290785	1594531
Gujarat	Bhavnagar	KAGADA RAMESHBHAI PUNABHAI	M	36	GEN	IND	Telephone	3531	11	3542	0.222134283	0.385822809	1594531
Gujarat	Bhavnagar	KHADRANI ASIMBHAI PIRBHAI	M	39	GEN	IND	Batsman	1358	1	1359	0.085228823	0.148033088	1594531
Gujarat	Bhavnagar	GOHIL PRAVINSINH DHIRUBHA	M	52	GEN	IND	Cauliflower	2187	89	2276	0.142737896	0.247920021	1594531
Gujarat	Bhavnagar	GOHEL BHARATBHAI BHIMABHAI	M	44	SC	IND	Auto- Rickshaw	1732	2	1734	0.10874671	0.18888107	1594531
Gujarat	Bhavnagar	JAGADISHBHAI AMARABHAI VEGAD	M	34	GEN	IND	Bat	1521	4	1525	0.095639407	0.166115128	1594531
Gujarat	Bhavnagar	BHAVES GHANSHYAMBHAI RAJYAGURU	M	42	GEN	IND	HOCKEY & BALL	5835	77	5912	0.370767329	0.643982057	1594531
Gujarat	Bhavnagar	MEHTA YASHVANTRAY ODHAVJIBHAI	M	77	GEN	IND	Camera	1844	8	1852	0.116147005	0.201734569	1594531
Gujarat	Bhavnagar	MARU MANHAR VALAJIBHAI	M	34	SC	IND	Candles	2247	10	2257	0.141546323	0.24585039	1594531
Gujarat	Bhavnagar	RASIDKHAN HASANKHAN PATHAN	M	47	GEN	IND	Balloon	2691	16	2707	0.169767788	0.294867968	1594531
Gujarat	Bhavnagar	RATHOD PRAVINSINH CHANDRASINH	M	27	GEN	IND	Grapes	5518	12	5530	0.346810441	0.602371579	1594531
Gujarat	Bhavnagar	VAGHELA NARENDRABHAI SHAVJIBHAI	M	35	GEN	IND	Almirah	9101	12	9113	0.571516013	0.992660435	1594531
Gujarat	Bhavnagar	VEGAD NATHABHAI (VEGADBHAI PRAGNACHAKSHU CANDIDATE)	M	43	GEN	IND	Ceiling Fan	7547	3	7550	0.47349346	0.822406044	1594531
Gujarat	Bhavnagar	None of the Above				NOTA	NOTA	9484	106	9590	0.601430766	1.044619068	1594531
Gujarat	Anand	DILIP PATEL	M	59	GEN	BJP	Lotus	489507	1322	490829	32.79059684	50.5363247	1496859
Gujarat	Anand	PURSOTTAMBHAI ALIAS KANUBHAI MATHURBHAI CHAUHAN	M	61	SC	BSP	Elephant	6459	21	6480	0.432906506	0.667188337	1496859
Gujarat	Anand	SOLANKI BHARATBHAI MADHAVSINH	M	60	GEN	INC	Hand	425251	2152	427403	28.55332399	44.00590997	1496859
Gujarat	Anand	GIRISHBHAI DAS (ADVOCATE)	M	56	GEN	BMUP	Cot	3993	10	4003	0.267426658	0.412153536	1496859
Gujarat	Anand	PADHIYAR VIKRAMSINH (VAKIL)	M	39	GEN	RSPS	Cup & Saucer	873	3	876	0.058522546	0.090193979	1496859
Gujarat	Anand	MAHIDA MAHENDRASINH SAHEBSINH	M	42	GEN	SP	Bicycle	1786	4	1790	0.119583742	0.184300482	1496859
Gujarat	Anand	RAVJIBHAI S PARMAR	M	66	GEN	AAAP	Broom	2407	35	2442	0.163141619	0.25143116	1496859
Gujarat	Anand	HITENDRASINH MOHANSINH PARMAR	M	58	GEN	BNJD	Kite	1255	5	1260	0.084176265	0.129731065	1496859
Gujarat	Anand	PATEL JAYESHBHAI ARVINDBHAI	M	49	GEN	IND	Shuttle	1445	14	1459	0.09747077	0.150220337	1496859
Gujarat	Anand	PATEL DILIPBHAI MANILAL	M	40	ST	IND	Carrot	1378	88	1466	0.097938416	0.150941065	1496859
Gujarat	Anand	PATEL NAINESHKUMAR UMEDBHAI	M	33	GEN	IND	Coconut	1050	13	1063	0.071015373	0.109447716	1496859
Gujarat	Anand	PARMAR AMARSINH DAHYABHAI	M	33	GEN	IND	Battery Torch	1262	3	1265	0.084510298	0.130245871	1496859
Gujarat	Anand	RABARI HITESHKUMAR LALJIBHAI	M	43	GEN	IND	Table Lamp	2969	6	2975	0.198749515	0.30630946	1496859
Gujarat	Anand	VAHORA FIROJBHAI WALIMAHAMADBHAI (KASORWALA)	M	42	GEN	IND	Auto- Rickshaw	6688	1	6689	0.446869077	0.68870722	1496859
Gujarat	Anand	VAGHELA BHARAT P	M	33	SC	IND	Ceiling Fan	4006	16	4022	0.268695983	0.414109798	1496859
Gujarat	Anand	None of the Above				NOTA	NOTA	16850	22	16872	1.127160274	1.737160743	1496859
Gujarat	Kheda	CHAUHAN DEVUSINH JESINGBHAI (CHAUHAN DEVUSINH)	M	49	GEN	BJP	Lotus	565826	2409	568235	35.52643343	59.35127062	1599476
Gujarat	Kheda	DINSHA PATEL	M	77	GEN	INC	Hand	333325	2009	335334	20.96530665	35.02511985	1599476
Gujarat	Kheda	PANDAV BHAILALBHAI KALUBHAI	M	30	SC	BSP	Elephant	5757	34	5791	0.362057205	0.604861031	1599476
Gujarat	Kheda	ABDUL RAZAKKHAN PATHAN	M	46	GEN	ADPT	Gas Cylinder	1019	5	1024	0.064021167	0.106955223	1599476
Gujarat	Kheda	BADHIWALA LABHUBHAI JIVRAJBHAI	M	63	GEN	AAAP	Broom	3717	25	3742	0.23395235	0.390846137	1599476
Gujarat	Kheda	RANVEER PRANAYRAJ GOVINDBHAI	M	32	SC	BMUP	Cot	936	8	944	0.059019513	0.098599346	1599476
Gujarat	Kheda	KHRISTI ADWARD KHUSHALBHAI	M	47	GEN	IND	Candles	935	3	938	0.058644389	0.097972655	1599476
Gujarat	Kheda	CHAUHAN DEVUSING MOTISHING	M	37	GEN	IND	Cauliflower	1844	16	1860	0.116288448	0.194274135	1599476
Gujarat	Kheda	PATHAN AMANULLAKHA SITABKHA	M	50	GEN	IND	Bat	801	2	803	0.050204099	0.083872113	1599476
Gujarat	Kheda	PARIKH VIRAL HASMUKHBHAI	M	39	GEN	IND	Batsman	836	10	846	0.052892488	0.088363397	1599476
Gujarat	Kheda	MALEK YAKUBMIYA NABIMIYA	M	65	GEN	IND	CARPET	952	3	955	0.059707241	0.099748279	1599476
Gujarat	Kheda	MALEK SADIK HUSHEN MAHAMMD HUSHEN	M	34	GEN	IND	Hat	1441	3	1444	0.090279849	0.150823576	1599476
Gujarat	Kheda	MALEK SABIRHUSEN ISMAELBHAI	M	45	GEN	IND	Kite	2720	0	2720	0.170056225	0.284099811	1599476
Gujarat	Kheda	RATANSINH UDESINH CHAUHAN	M	65	GEN	IND	Television	3493	2	3495	0.218509745	0.365047367	1599476
Gujarat	Kheda	ROSHAN PRIYAVADAN SHAH	M	39	GEN	IND	CALCULATOR	7442	0	7442	0.465278833	0.777305439	1599476
Gujarat	Kheda	None of the Above				NOTA	NOTA	20279	54	20333	1.271232801	2.123750535	1599476
Gujarat	Panchmahal	GIRI RAMCHANDRA VAIJNATH	M	53	GEN	BSP	Elephant	15899	57	15956	1.012008243	1.706564219	1576667
Gujarat	Panchmahal	CHAUHAN PRABHATSINH PRATAPSINH	M	72	GEN	BJP	Lotus	504707	3567	508274	32.23724477	54.36213472	1576667
Gujarat	Panchmahal	RAMSINH PARMAR	M	70	GEN	INC	Hand	335020	2658	337678	21.41720477	36.11614391	1576667
Gujarat	Panchmahal	PIYUSHKUMAR DILIPBHAI PARMAR	M	32	SC	AAAP	Broom	6870	65	6935	0.439851915	0.741728682	1576667
Gujarat	Panchmahal	SHAIKH KALIM ABDULLATIF	M	47	GEN	SP	Bicycle	1985	8	1993	0.126405893	0.213160096	1576667
Gujarat	Panchmahal	SHAIKH MAJITMIYA JIVAMIYA	M	65	GEN	JD(U)	Arrow	1334	3	1337	0.084799136	0.142998017	1576667
Gujarat	Panchmahal	GORA SHOEB MOHMADHANIF	M	27	GEN	IND	Almirah	1497	0	1497	0.094947126	0.160110719	1576667
Gujarat	Panchmahal	S. N. CHAVADA (CHAVADA VAKIL)	M	43	GEN	IND	Cup & Saucer	2388	13	2401	0.152283266	0.256797486	1576667
Gujarat	Panchmahal	CHAVADA HARISHCHANDRASINH PRABHATSINH	M	35	GEN	IND	Kettle	3733	18	3751	0.237906926	0.40118591	1576667
Gujarat	Panchmahal	PATEL PANKAJBHAI RAVJIBHAI	M	41	GEN	IND	Kite	5401	25	5426	0.34414369	0.580334511	1576667
Gujarat	Panchmahal	MANSURI MUKHATYAR MOHAMMAD (PANTER M. LALA)	M	54	GEN	IND	Basket containing Fruits	10856	1	10857	0.688604506	1.161203793	1576667
Gujarat	Panchmahal	VANKAR MANILAL BHANABHAI	M	42	SC	IND	Ceiling Fan	11357	18	11375	0.721458621	1.216606166	1576667
Gujarat	Panchmahal	None of the Above				NOTA	NOTA	25943	38	25981	1.647843203	2.778781961	1576667
Gujarat	Dahod	KATARA SINGAJIBHAI JALJIBHAI	M	67	ST	CPM	Hammer, Sickle and Star	28908	50	28958	2.051191239	3.212565371	1411765
Gujarat	Dahod	JASVANTSINH SUMANBHAI BHABHOR	M	47	ST	BJP	Lotus	508838	2273	511111	36.20368829	56.70203395	1411765
Gujarat	Dahod	TAVIYAD DR. PRABHABEN KISHORSINH	F	59	ST	INC	Hand	278170	2587	280757	19.88695002	31.1468408	1411765
Gujarat	Dahod	BAMANIYA JYOTISHKUMAR BAPUBHAI	M	40	ST	BSP	Elephant	11221	12	11233	0.795670668	1.246175385	1411765
Gujarat	Dahod	BHABHOR MAVJIBHAI TITUBHAI	M	63	ST	SP	Bicycle	4157	10	4167	0.295162439	0.462281922	1411765
Gujarat	Dahod	K.C.MUNIA ADVOCATE	M	66	ST	AAAP	Broom	4805	44	4849	0.343470762	0.537942174	1411765
Gujarat	Dahod	MEDA JAGDISHBHAI MANILAL	M	34	ST	BNJD	Kite	5058	20	5078	0.359691592	0.563347156	1411765
Gujarat	Dahod	RAMSINGBHAI NANJIBHAI KALARA	M	42	ST	JD(U)	Arrow	3822	19	3841	0.272070777	0.426115878	1411765
Gujarat	Dahod	KUMARI INDUBEN NATHUBHAI SANGADA	F	43	ST	IND	Cot	6827	11	6838	0.484358232	0.75859942	1411765
Gujarat	Dahod	BHURA NAVALABHAI MANABHAI	M	43	ST	IND	Table	11237	7	11244	0.796449834	1.247395712	1411765
Gujarat	Dahod	None of the Above				NOTA	NOTA	32268	37	32305	2.288270357	3.583877488	1411765
Gujarat	Vadodara	NARENDRA MODI	M	63	GEN	BJP	Lotus	841592	3872	845464	51.60551565	72.75387062	1638321
Gujarat	Vadodara	MISTRI MADHUSUDAN DEVRAM	M	69	GEN	INC	Hand	273589	1747	275336	16.80598613	23.69321428	1638321
Gujarat	Vadodara	ROHIT MADHUSUDAN MOHANBHAI	M	48	SC	BSP	Elephant	5685	97	5782	0.352922291	0.497552681	1638321
Gujarat	Vadodara	JADAV AMBALAL KANABHAI	M	48	SC	JD(U)	Arrow	1375	7	1382	0.084354653	0.118923868	1638321
Gujarat	Vadodara	TAPAN DASGUPTA	M	49	GEN	SUCI	Kite	2244	5	2249	0.137274685	0.193530955	1638321
Gujarat	Vadodara	PATHAN MAHEMUDKHAN RAZAKKHAN	M	28	GEN	ADPT	Gas Cylinder	1103	6	1109	0.067691252	0.095431671	1638321
Gujarat	Vadodara	PATHAN SAHEBKHAN ASIFKHAN	M	37	GEN	SP	Bicycle	2098	3	2101	0.128241047	0.180795258	1638321
Gujarat	Vadodara	SUNIL DIGAMBAR KULKARNI	M	42	GEN	AAAP	Broom	9997	104	10101	0.616545842	0.869211282	1638321
Gujarat	Vadodara	None of the Above				NOTA	NOTA	17973	80	18053	1.101920808	1.553496809	1638321
Gujarat	Chhota Udaipur	NARANBHAI JEMALABHAI RATHVA	M	60	ST	INC	Hand	425511	2676	428187	27.87122349	38.87043551	1536305
Gujarat	Chhota Udaipur	RAMSINH RATHWA	M	62	ST	BJP	Lotus	604843	3073	607916	39.57000726	55.18607448	1536305
Gujarat	Chhota Udaipur	PROF. ARJUNBHAI VERSINGBHAI RATHVA	M	40	ST	AAAP	Broom	22961	155	23116	1.504649142	2.098449947	1536305
Gujarat	Chhota Udaipur	VASAVA PRAFULBHAI DEVJIBHAI	M	30	ST	JD(U)	Arrow	12460	48	12508	0.814161251	1.135465129	1536305
Gujarat	Chhota Udaipur	None of the Above				NOTA	NOTA	28767	48	28815	1.875604128	2.615800104	1536305
Gujarat	Bharuch	PATEL JAYESHBHAI AMBALALBHAI (JAYESH KAKA)	M	57	GEN	INC	Hand	394318	1311	395629	27.90939002	37.28778575	1417548
Gujarat	Bharuch	VASAVA MANSUKHBHAI DHANJIBHAI	M	56	ST	BJP	Lotus	546740	2162	548902	38.72193393	51.73367012	1417548
Gujarat	Bharuch	SUKHRAMSINGH	M	74	ST	BSP	Elephant	7236	39	7275	0.513210135	0.685664199	1417548
Gujarat	Bharuch	ANILKUMAR CHHITUBHAI BHAGAT	M	49	ST	JD(U)	Arrow	49146	143	49289	3.477060389	4.645457416	1417548
Gujarat	Bharuch	JAYENDRASINH RANA	M	45	GEN	AAAP	Broom	4751	67	4818	0.339882671	0.454093486	1417548
Gujarat	Bharuch	SAYYED ASIF ZAFAR ALI	M	29	GEN	ADPT	Gas Cylinder	1079	4	1083	0.076399529	0.102072072	1417548
Gujarat	Bharuch	SAIYAD MOHSIN BAPU NANUMIYAWALA	M	53	GEN	BMUP	Cot	1402	4	1406	0.099185354	0.13251462	1417548
Gujarat	Bharuch	ANANDKUMAR SARVARSINH VASAVA	M	32	ST	IND	Cup & Saucer	1840	15	1855	0.130859766	0.17483259	1417548
Gujarat	Bharuch	NITIN ISHWARLAL VAKIL (ADVOCATE)	M	43	SC	IND	Kite	2631	30	2661	0.187718511	0.250797585	1417548
Gujarat	Bharuch	BHURA SHABBIRBHAI VALIBHAI	M	56	GEN	IND	Auto- Rickshaw	2670	24	2694	0.190046475	0.253907815	1417548
Gujarat	Bharuch	RAFIKBHAI SULEMAN SAPA	M	51	GEN	IND	Television	2627	17	2644	0.186519257	0.249195346	1417548
Gujarat	Bharuch	VIRSANGBHAI PARBATBHAI GOHIL	M	49	GEN	IND	Pot	3338	15	3353	0.2365352	0.316018152	1417548
Gujarat	Bharuch	SHAILESHKUMAR MAGANBHAI PARMAR	M	32	SC	IND	Coconut	5115	10	5125	0.361539786	0.483028044	1417548
Gujarat	Bharuch	SINDHI MAYYUDEEN UMARBHAI	M	54	GEN	IND	HOCKEY & BALL	9856	6	9862	0.695708364	0.929487331	1417548
Gujarat	Bharuch	None of the Above				NOTA	NOTA	23570	45	23615	1.665904788	2.225698977	1417548
Gujarat	Bardoli	GAMIT MOVALIYABHAI NOPARIYABHAI	M	72	ST	BSP	Elephant	11586	39	11625	0.720212923	0.961098852	1614106
Gujarat	Bardoli	CHAUDHARI TUSHARBHAI AMARSINHBHAI	M	48	ST	INC	Hand	496293	2592	498885	30.90782142	41.24540223	1614106
Gujarat	Bardoli	CHAUDHARI REVABEN SHANKARBHAI	F	55	ST	CPI	Ears of Corn And Sickle	13249	21	13270	0.822126924	1.097099507	1614106
Gujarat	Bardoli	VASAVA PARBHUBHAI NAGARBHAI	M	44	ST	BJP	Lotus	621188	1581	622769	38.58290596	51.487533	1614106
Gujarat	Bardoli	CHAUDHARI CHANDUBHAI MACHALABHAI	M	60	ST	AAAP	Broom	10777	65	10842	0.671703098	0.896364194	1614106
Gujarat	Bardoli	CHAUDHARI RENIYABHAI SHANKARBHAI	M	58	ST	HND	Bat	2181	3	2184	0.135307099	0.180562571	1614106
Gujarat	Bardoli	JAGATSINH LALJIBHAI VASAVA	M	61	ST	JD(U)	Arrow	7256	65	7321	0.453563768	0.60526492	1614106
Gujarat	Bardoli	BHAILALBHAI CHHANABHAI RATHOD	M	41	ST	ADSP	Auto- Rickshaw	5317	17	5334	0.330461568	0.440989357	1614106
Gujarat	Bardoli	GAMIT SURENDRABHAI SIMABHAI	M	42	ST	IND	Cup & Saucer	5328	23	5351	0.331514783	0.442394835	1614106
Gujarat	Bardoli	RATHOD RAMESHBHAI BHIKHABHAI	M	49	ST	IND	Kite	8602	5	8607	0.533236355	0.711585189	1614106
Gujarat	Bardoli	None of the Above				NOTA	NOTA	19935	56	19991	1.238518412	1.652759325	1614106
Gujarat	Surat	OMPRAKASH SHRIVASTAV	M	48	GEN	BSP	Elephant	6336	10	6346	0.427608438	0.669164346	1484068
Gujarat	Surat	DARSHANA VIKRAM JARDOSH	F	53	GEN	BJP	Lotus	717429	983	718412	48.40829396	75.75412797	1484068
Gujarat	Surat	DESAI NAISHADHBHAI BHUPATBHAI	M	57	GEN	INC	Hand	184904	318	185222	12.48069495	19.53103664	1484068
Gujarat	Surat	KIRITBHAI HARJIBHAI VASANI	M	43	GEN	YuS	Candles	2639	1	2640	0.177889423	0.278379117	1484068
Gujarat	Surat	MOHANBHAI B. PATEL	M	61	GEN	AAAP	Broom	18824	53	18877	1.271976756	1.99051613	1484068
Gujarat	Surat	VASAVA KISHORBHAI CHHOTUBHAI	M	40	ST	JD(U)	Arrow	1177	10	1187	0.079982858	0.125165156	1484068
Gujarat	Surat	MAVJIBHAI LAXMANBHAI SANDIS	M	73	SC	IND	Kite	1604	3	1607	0.108283448	0.169452743	1484068
Gujarat	Surat	MUKESHBHAI LAVJIBHAI AMBALIYA	M	36	GEN	IND	Television	2694	1	2695	0.181595452	0.284178681	1484068
Gujarat	Surat	None of the Above				NOTA	NOTA	10900	36	10936	0.736893458	1.153164401	1484068
Gujarat	Navsari	CHAUHAN KESHAVBHAI MALABHAI (MASTER)	M	59	SC	BSP	Elephant	11218	22	11240	0.636964332	0.967809152	1764622
Gujarat	Navsari	C. R. PATIL	M	59	GEN	BJP	Lotus	818367	2464	820831	46.51602045	70.67684646	1764622
Gujarat	Navsari	MAKSUD MIRZA	M	40	GEN	INC	Hand	261848	867	262715	14.88790788	22.62081685	1764622
Gujarat	Navsari	ASLAM MISTRY	M	57	GEN	BBC	Auto- Rickshaw	3805	48	3853	0.218347293	0.331758778	1764622
Gujarat	Navsari	PATEL BHUPENDRAKUMAR DHIRUBHAI	M	34	ST	JD(U)	Arrow	1258	6	1264	0.071630153	0.108835478	1764622
Gujarat	Navsari	PYARELAL BHARTI	M	47	SC	HND	Battery Torch	830	4	834	0.0472623	0.07181075	1764622
Gujarat	Navsari	MEHUL PATEL	M	48	GEN	AAAP	Broom	14163	136	14299	0.810316102	1.23120134	1764622
Gujarat	Navsari	WARDE RAJUBHAI BHIMRAO	M	32	SC	BMUP	Cot	2133	23	2156	0.122179279	0.185640261	1764622
Gujarat	Navsari	SONAL KELLOGG	F	51	GEN	VoP	Candles	1087	2	1089	0.061713003	0.093767275	1764622
Gujarat	Navsari	ARUN S. PATHAK(JOURNALIST)	M	30	GEN	IND	Gas Cylinder	1020	10	1030	0.058369507	0.088687138	1764622
Gujarat	Navsari	KESHAVJI L. SARADVA	M	62	GEN	IND	Gas Stove	1055	4	1059	0.060012921	0.091184154	1764622
Gujarat	Navsari	PERCY MUNSHI	M	51	GEN	IND	Pen Nib with Seven Rays	2231	4	2235	0.126656164	0.192442478	1764622
